block_loop,reps,leftLabelT,rightLabelT,instrText,introPic,leftLabel,rightLabel,thisN,thisTrialN,thisRepN,stims,correct_key,w,h,preBlockInstrKey.keys,preBlockInstrKey.rt,preBlockInstrKey.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,preBlockInstr.started,intropic.started,preBlockInstrKey.started,preBlockInstr.stopped,trials_2.preBlockInstrKey.keys,trials_2.preBlockInstrKey.rt,trials_2.preBlockInstrKey.duration,trail.started,polygon.started,polygon.stopped,stim.started,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第三部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与之前相同，只是规则发生了轻微的变化
规则为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro3.png,pic/anjianl3.png,pic/anjianr3.png,13,13,0,pic/fat4.png,e,0.796,0.528,space,6.634880957,None,e,1,0.480985166,None,0,2,2,2,0,13,13,11,84.10424183,,,,,,,,,84.10011538,84.10424183,84.61231729,85.07872258,85.07872258,85.56279646,e,1,0.480985166,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第三部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与之前相同，只是规则发生了轻微的变化
规则为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro3.png,pic/anjianl3.png,pic/anjianr3.png,14,14,0,pic/do2.png,i,0.5225,0.261,space,6.634880957,None,i,1,0.773777499,None,0,2,2,2,0,14,14,5,85.58295804,,,,,,,,,85.578625,85.58295804,86.09554633,86.54887592,86.54887592,87.32913304,i,1,0.773777499,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第三部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与之前相同，只是规则发生了轻微的变化
规则为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro3.png,pic/anjianl3.png,pic/anjianr3.png,15,15,0,pic/fat3.png,e,0.796,0.528,space,6.634880957,None,e,1,0.653907958,None,0,2,2,2,0,15,15,10,87.35538529,,,,,,,,,87.35095675,87.35538529,87.86212883,88.32869533,88.32869533,88.99574558,e,1,0.653907958,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第三部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与之前相同，只是规则发生了轻微的变化
规则为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro3.png,pic/anjianl3.png,pic/anjianr3.png,2,2,0,,,,,space,6.634880957,None,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,0,0,0,pic/do4.png,i,0.5225,0.261,space,2.680542999,None,i,1,0.847949791,None,0,3,3,3,0,0,0,7,94.7069615,,89.22027367,89.22740458,91.98292587,94.67943529,space,2.680542999,None,94.70263404,94.7069615,95.19832917,95.66549958,95.66549958,96.52934467,i,1,0.847949791,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,1,1,0,pic/do1.png,i,0.5225,0.261,space,2.680542999,None,i,1,0.503470791,None,0,3,3,3,0,1,1,4,96.55384921,,,,,,,,,96.54951208,96.55384921,97.04827825,97.52884321,97.52884321,98.0461215,i,1,0.503470791,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,2,2,0,pic/thin2.png,i,0.796,0.622,space,2.680542999,None,i,1,0.797606916,None,0,3,3,3,0,2,2,13,98.07235437,,,,,,,,,98.06813279,98.07235437,98.56490121,99.03262146,99.03262146,99.84605983,i,1,0.797606916,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,3,3,0,pic/want2.png,e,0.5225,0.261,space,2.680542999,None,e,1,0.683810625,None,0,3,3,3,0,3,3,1,99.86643187,,,,,,,,,99.86204167,99.86643187,100.364928,100.8455263,100.8455263,101.5326619,e,1,0.683810625,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,4,4,0,pic/want1.png,e,0.5225,0.261,space,2.680542999,None,e,1,0.664815958,None,0,3,3,3,0,4,4,0,101.5534547,,,,,,,,,101.5490957,101.5534547,102.0621701,102.5454137,102.5454137,103.2128313,e,1,0.664815958,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,5,5,0,pic/do3.png,i,0.5225,0.261,space,2.680542999,None,i,1,0.586353374,None,0,3,3,3,0,5,5,6,103.232227,,,,,,,,,103.2278536,103.232227,103.7315024,104.1987688,104.1987688,104.7956446,i,1,0.586353374,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,6,6,0,pic/thin1.png,i,0.796,0.488,space,2.680542999,None,i,1,0.675696666,None,0,3,3,3,0,6,6,12,104.8217738,,,,,,,,,104.8173539,104.8217738,105.3149295,105.7823439,105.7823439,106.4627359,i,1,0.675696666,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,7,7,0,pic/thin4.png,i,0.796,0.622,space,2.680542999,None,i,1,0.571898916,None,0,3,3,3,0,7,7,15,106.4886975,,,,,,,,,106.4844805,106.4886975,106.9814783,107.4621542,107.4621542,108.0456513,i,1,0.571898916,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,8,8,0,pic/fat1.png,e,0.796,0.528,space,2.680542999,None,e,1,0.612555791,None,0,3,3,3,0,8,8,8,108.0714997,,,,,,,,,108.0673536,108.0714997,108.564793,109.0323482,109.0323482,109.6461748,e,1,0.612555791,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,9,9,0,pic/thin3.png,i,0.796,0.622,space,2.680542999,None,i,1,0.620473166,None,0,3,3,3,0,9,9,14,109.6718019,,,,,,,,,109.6676116,109.6718019,110.1785533,110.6454648,110.6454648,111.2789196,i,1,0.620473166,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,10,10,0,pic/do2.png,i,0.5225,0.261,space,2.680542999,None,i,1,1.441398583,None,0,3,3,3,0,10,10,5,111.3003483,,,,,,,,,111.2960223,111.3003483,111.797907,112.2654012,112.2654012,113.7127668,i,1,1.441398583,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,11,11,0,pic/fat2.png,e,0.796,0.528,space,2.680542999,None,e,1,0.555767791,None,0,3,3,3,0,11,11,9,113.7373621,,,,,,,,,113.7331575,113.7373621,114.2454939,114.6990203,114.6990203,115.2622733,e,1,0.555767791,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,12,12,0,pic/want3.png,e,0.5225,0.261,space,2.680542999,None,i,0,0.645533166,None,0,3,3,3,0,12,12,2,115.2827997,,,,,,,,,115.278488,115.2827997,115.7954465,116.2621656,116.2621656,116.9125944,i,0,0.645533166,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,13,13,0,pic/fat3.png,e,0.796,0.528,space,2.680542999,None,e,1,0.612834541,None,0,3,3,3,0,13,13,10,116.9377335,,,,,,,,,116.9334318,116.9377335,117.4315461,117.911755,117.911755,118.5293732,e,1,0.612834541,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,14,14,0,pic/want4.png,e,0.5225,0.261,space,2.680542999,None,e,1,0.536842999,None,0,3,3,3,0,14,14,3,118.5500251,,,,,,,,,118.5456646,118.5500251,119.0621309,119.5287076,119.5287076,120.0789022,e,1,0.536842999,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,15,15,0,pic/fat4.png,e,0.796,0.528,space,2.680542999,None,e,1,0.623009333,None,0,3,3,3,0,15,15,11,120.1040663,,,,,,,,,120.0998626,120.1040663,120.598067,121.0785398,121.0785398,121.712266,e,1,0.623009333,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block34.xlsx,1,胖图或期待词-按E键,瘦图或者中性词-按I键,"接下来将进行第四部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 期待词 - 按E键
瘦图 或 中性词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro4.png,pic/anjianl4.png,pic/anjianr4.png,3,3,0,,,,,space,2.680542999,None,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,0,0,0,pic/do2.png,e,0.5225,0.261,space,6.705670166,None,e,1,0.736691666,None,0,4,4,4,0,0,0,9,131.4415008,,121.9753193,121.981895,124.6995816,131.4121445,space,6.705670166,None,131.4368872,131.4415008,131.9452559,132.3985131,132.3985131,133.1454866,e,1,0.736691666,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,1,1,0,pic/do1.png,e,0.5225,0.261,space,6.705670166,None,e,1,0.514804416,None,0,4,4,4,0,1,1,0,133.1648383,,,,,,,,,133.160562,133.1648383,133.6619937,134.1453707,134.1453707,134.6625856,e,1,0.514804416,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,2,2,0,pic/do3.png,e,0.5225,0.261,space,6.705670166,None,e,1,0.707747541,None,0,4,4,4,0,2,2,10,134.6823852,,,,,,,,,134.6779835,134.6823852,135.195122,135.6483425,135.6483425,136.3621684,e,1,0.707747541,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,3,3,0,pic/want2.png,i,0.5225,0.261,space,6.705670166,None,i,1,0.506573833,None,0,4,4,4,0,3,3,13,136.383287,,,,,,,,,136.3789802,136.383287,136.8814009,137.3484297,137.3484297,137.86212,i,1,0.506573833,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,4,4,0,pic/do4.png,e,0.5225,0.261,space,6.705670166,None,e,1,0.665433916,None,0,4,4,4,0,4,4,11,137.8775942,,,,,,,,,137.8729535,137.8775942,138.3652558,138.8485236,138.8485236,139.5292145,e,1,0.665433916,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,5,5,0,pic/do3.png,e,0.5225,0.261,space,6.705670166,None,e,1,0.88686325,None,0,4,4,4,0,5,5,2,139.5496962,,,,,,,,,139.5453231,139.5496962,140.061958,140.5150366,140.5150366,141.4120493,e,1,0.88686325,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,6,6,0,pic/do2.png,e,0.5225,0.261,space,6.705670166,None,e,1,0.616404958,None,0,4,4,4,0,6,6,1,141.4328556,,,,,,,,,141.4285189,141.4328556,141.9313552,142.3985211,142.3985211,143.0291122,e,1,0.616404958,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,7,7,0,pic/want3.png,i,0.5225,0.261,space,6.705670166,None,i,1,1.363758166,None,0,4,4,4,0,7,7,6,143.0496952,,,,,,,,,143.0450368,143.0496952,143.5480508,144.0150581,144.0150581,145.38234,i,1,1.363758166,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,8,8,0,pic/want2.png,i,0.5225,0.261,space,6.705670166,None,i,1,0.546502707,None,0,4,4,4,0,8,8,5,145.4035015,,,,,,,,,145.3991958,145.4035015,145.9119413,146.395223,146.395223,146.9457581,i,1,0.546502707,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,9,9,0,pic/want4.png,i,0.5225,0.261,space,6.705670166,None,i,1,0.555366791,None,0,4,4,4,0,9,9,7,146.9617195,,,,,,,,,146.9572123,146.9617195,147.4478579,147.9452852,147.9452852,148.5121161,i,1,0.555366791,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,10,10,0,pic/want3.png,i,0.5225,0.261,space,6.705670166,None,e,0,1.631342416,None,0,4,4,4,0,10,10,14,148.5322972,,,,,,,,,148.5279368,148.5322972,149.0451115,149.4983279,149.4983279,151.1322384,e,0,1.631342416,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,11,11,0,pic/want1.png,i,0.5225,0.261,space,6.705670166,None,i,1,0.971352958,None,0,4,4,4,0,11,11,12,151.1517875,,,,,,,,,151.1474402,151.1517875,151.6479567,152.1452465,152.1452465,153.1286936,i,1,0.971352958,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
